Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Score,CLTV,Churn,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
1,0,0,0,1.24587756220135,1,0,1.3197051622934308,1.9004148114256783,-0.7299328720805875,0.4284377551006042,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0,1,1,-0.3431369275747509,0,1,-0.4087978929243477,-0.47434289759650294,-0.5441437866957104,-0.929051053913772,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,0,0,-0.5468567339563023,1,1,-0.2891322967938861,-0.5512198133902318,-1.4730892136200957,-0.8749206590371862,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,-0.42462485012737144,1,1,0.7961681792226614,-0.17565898372359337,-0.49769651534949116,1.0010358384044875,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1.5310852911355222,1,1,-1.2896696422180234,-0.12192235047437569,0.8028270823446483,1.495821479073279,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,0.6754621043330061,1,0,1.1501789011086103,1.2096034785716134,0.013223469458920736,0.2736586572503669,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.3902543753988342,1,0,0.277617262657328,0.35513365553858894,-0.03322380188729853,-1.581998942112587,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,1.0014137945434884,1,1,-0.3373309396797665,0.37562681329249825,-0.03322380188729853,-0.15092662756285224,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,0,1.6125732136881425,1,1,1.6870120615272086,2.659963151342371,-0.9621692288116839,0.5705300416516418,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,0.5532302205040753,1,1,1.3180431401249524,1.1385061185706986,0.8028270823446483,-0.2524211179564505,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.6125732136881425,1,1,0.875945243309636,1.9211947410319026,-1.1944055855427802,-0.0764973346075469,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.10504664646466222,1,1,0.8277466004237555,0.38925950596409786,-0.6834856007343683,-1.375626811645604,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,1,0,1.6125732136881425,1,1,0.9174957975216018,1.9865787233597687,0.013223469458920736,0.9519801680475817,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
0,0,1,1,-0.18016108246950976,1,0,-1.4924363467724167,-0.7677987400079739,-0.822827414773026,-1.1963198786169138,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,0.512486259227765,1,0,-1.5273388123104679,-0.6247216450759435,0.8957216250370867,-1.4788128768790956,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,-1.2802480369298874,1,1,-1.2979797530604165,-0.9960029563311089,0.38480164022867486,-1.5498590201546143,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.076528230548336,1,1,-1.4575338812343652,-0.959053506128958,0.8492743536908675,0.9748164283861412,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.6347181430566958,1,1,1.0720638591901144,1.0631071807850556,0.33835436888245557,1.2615383637480562,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,-0.3023929662984406,1,1,-1.3096139082397669,-0.7661001682673377,-1.519536484966315,0.7176970527223592,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,1,1,1.2866215234776603,1,1,-1.499084435446331,-0.44526864364639257,0.942168896383306,0.8707845757327031,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,0.7162060656093164,0,1,-0.9905056518918693,-0.2209909957626502,-0.637038329388149,1.0382504848821401,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.797693988161937,1,0,1.2116737213423197,1.331415337685809,-1.5659837563125343,1.313131396364802,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,1,1,0,-1.1580161531009565,1,1,0.17955795471708852,-0.8836766277165702,-0.26546015861839484,0.03599239224535779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.01718523736426863,1,0,0.8692971546357213,0.27117568093,-0.3119074299646141,1.2979072228057622,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,0.512486259227765,1,0,0.3008855730160285,0.4798794112957015,0.8028270823446483,0.7295380766016123,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,1,0,-0.9542963467194051,1,1,0.7728998688639604,-0.653840017772564,-1.333747399581438,-1.4263740568424033,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.8791819107145575,1,0,-1.485788258098502,-0.5311237243549127,-0.0796710732335178,1.1448196997954183,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,1,1.2866215234776603,1,0,1.5124997338369521,2.079757515988954,-0.637038329388149,0.9917321767850743,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-0.8320644628904743,1,1,0.6765025830921999,-0.5754189458509839,-0.3119074299646141,-1.6488161482883725,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,1,1,0,1.4088534073065913,1,1,-0.1279161464514586,0.8100641101767729,-0.822827414773026,1.1761138343334445,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,0.512486259227765,1,0,0.2909134400051568,0.47021740581000465,-0.12611834457973706,-1.7942915845191967,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,-0.9135523854430948,1,0,-0.62486077482657,-0.7902551819815796,-0.9621692288116839,-0.42157860194578084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.13941712119319946,1,1,-0.2076932105384332,-0.24898434042326484,-1.333747399581438,-1.9938974156266065,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.3431369275747509,1,0,-1.336206262935425,-0.7403348203054796,0.15256528349757853,-0.2152064714787978,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,1.368109446030281,1,1,-1.4974224132778524,-0.41418698673007576,-0.03322380188729853,0.07066967646317052,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,0.7569500268856267,1,0,0.7163911151356868,0.8752495581453437,0.7099325396522097,0.7692900853391049,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0,1,0,0.512486259227765,1,0,-1.3062898639028098,-0.51277032580674,-0.5441437866957104,-1.0618396788453963,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.6754621043330061,1,0,-1.5223527458050319,-0.6020446093697875,-0.9157219574654646,-0.2837152524944766,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,-0.13941712119319946,1,1,-1.504070501951767,-0.7771519142681004,0.8492743536908675,1.1473570620552582,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,1,0.3087664528462136,1,1,1.5058516451630375,0.9643473667223516,-0.9157219574654646,-1.7917542222593568,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,-0.3023929662984406,1,0,0.16459975520078074,-0.24439599078622168,-1.519536484966315,-1.1176616485618753,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.42462485012737144,0,1,-0.47195473532653576,-0.5338370272652797,0.15256528349757853,-1.3088096054698186,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.6125732136881425,0,1,0.02665191521705399,1.0073190258231215,0.756379810998429,-0.027441664250641096,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.02355872391204165,1,0,0.5751192308150029,0.14109155684517377,-1.2408528568889994,-1.7934457970992501,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.38388088885106114,1,1,0.47539790070628496,-0.2203953926847648,0.756379810998429,-0.6617822292106299,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,1.4903413298592119,1,0,0.8593250216248496,1.781867739553225,-0.17256561592595632,1.7639360911963675,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,1,-1.1987601143772668,1,1,-1.4708300585821945,-0.9820393730606841,0.4776961829211134,-1.3764725990655506,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,0.9606698332671781,1,1,0.36404241541821675,0.8829703387845991,-0.12611834457973706,1.7639360911963675,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,1.3273654847539706,1,1,1.5025276008260804,2.1421193641808824,0.8957216250370867,1.6489090020836228,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,1,0,1.5718292524118322,1,0,-1.4608579255713225,-0.3280451341692403,0.38480164022867486,0.36838684828439194,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,1,0,0,-0.7505765403378537,1,1,0.5169484549182508,-0.5405430767348044,-0.9157219574654646,-0.9518873142523315,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2395040756535771,1,1,0.17789593254861,-0.9527445253780235,0.756379810998429,0.3709242105442319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.3087664528462136,1,0,0.08814673545076371,0.1975194336315034,-0.17256561592595632,0.26435499563095377,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.2802480369298874,1,0,-1.4641819699082799,-0.9982088936566105,0.8028270823446483,-1.3620942129264577,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,0,0,-1.0357842692720256,1,1,0.16958582170621683,-0.787961007163058,0.9886161677295253,0.1357953077990627,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.7098325790615434,1,1,-0.4553345136417494,-0.6936130677513568,-1.1944055855427802,0.3861483841032716,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.5718292524118322,1,0,-1.304627841734331,-0.16994560605054446,-1.4730892136200957,1.6100027807660768,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,0.8791819107145575,1,0,-0.15949456765255274,0.43706216780771634,-0.3119074299646141,0.33540113890647255,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0,1,0,-0.05792919864057891,1,1,0.856000977287892,0.2852054423201899,-0.49769651534949116,1.1169087149371788,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.8728084241667845,1,0,0.38564870360843917,-0.6373396065778123,-0.822827414773026,-0.3116262373527161,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.5876006952326126,1,1,0.6698544944182854,-0.37044324956538005,0.7099325396522097,-0.4427232874444471,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,1.6125732136881425,1,1,1.5058516451630375,2.4103834023351256,-0.0796710732335178,0.7024728791633195,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,1.5718292524118322,1,1,1.1584890119510036,2.0593967144745746,0.8492743536908675,-0.13570245400381253,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,0,0,-1.1172721918246462,0,0,-0.6448050408483137,-0.9126185254271504,0.43124891157489414,-1.5244853975562147,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,1,0,0.22727853029359305,1,0,0.13966942267360125,0.17036434515457927,-1.6588782990049729,0.07236125130306381,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,0,1,-1.1172721918246462,1,1,-0.5367735998972025,-0.9035962417658492,0.43124891157489414,-0.9256679042339853,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,0.797693988161937,1,0,-0.16448063415798858,0.3617514675150936,0.570590725613552,0.5781421284311616,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1.4495973685829016,1,1,0.526920587929123,1.344253892920228,0.5241434542673327,1.279299899566936,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,1,1,1.4903413298592119,1,1,-1.4708300585821945,-0.38833340127519766,-1.2408528568889994,0.8158083934361707,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0.3902543753988342,1,1,0.0532442699127125,0.1961076337431825,-0.9621692288116839,-0.5315309665388456,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.7162060656093164,1,1,1.1767712558042684,1.2155374499772125,-0.26546015861839484,0.8606351266933433,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1,0,1,0,0.02355872391204165,1,1,-0.6730594177124505,-0.3620827471017292,-1.4266419422738765,-1.6741897708867721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-1.0357842692720256,1,0,-1.477478147256109,-0.9409207013133354,-0.3119074299646141,-1.1024374750028356,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.2866215234776603,1,1,0.8975515314998579,1.622334352172953,-1.008616500157903,0.820037330535904,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.082901717096109,1,1,-1.4824642137615447,-0.48133571891834287,0.29190709753623634,0.688940280444173,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,-1.076528230548336,1,0,-0.4802648461689289,-0.8685880164101396,0.7099325396522097,-0.8114866025411873,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1987601143772668,1,0,-1.5290008344789465,-0.9826570355118246,0.38480164022867486,-1.1768667679581408,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-0.7098325790615434,1,0,-1.4741541029191516,-0.8614187201022595,0.8957216250370867,0.6618750830058802,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.791320501614164,1,1,-0.001602461647082585,-0.6202877110516853,0.6634852683059904,0.2871912559695134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,0,-0.38388088885106114,1,1,1.1269105907499095,-0.015088805800335805,0.570590725613552,1.1668101727140312,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,1,1,0,-0.05792919864057891,1,0,0.8194364895813623,0.23133645283144216,0.43124891157489414,1.0111852874438474,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.13941712119319946,1,1,-0.20104512186451856,-0.25902135525429687,0.9886161677295253,0.6737161068851333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,0.6754621043330061,1,0,-1.4658439920767583,-0.5520360102006675,-0.40480197265705264,-0.27694895313490336,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,0.9606698332671781,1,1,0.6914607826085073,1.1556903703363557,-1.7982201130436306,1.7605529415165808,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,1.24587756220135,1,1,0.5152864327497723,1.1965222702313894,0.7099325396522097,0.9748164283861412,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0
1,0,1,0,1.24587756220135,1,0,0.49866621106498593,1.2135962251307713,-0.3119074299646141,-0.27779474055485004,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,1,1,1,-0.3431369275747509,1,1,0.5003282332334644,-0.1877475202673419,-1.0550637715041224,-0.8368602251395869,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.1457906077409725,1,0,-0.3556131835330314,-0.12814309373229013,-0.49769651534949116,-0.3251588360718625,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-0.46536881140368175,1,0,0.5352306987715161,-0.2507490902836661,-1.0550637715041224,1.126212376556592,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,-0.791320501614164,1,0,-1.3395303072723823,-0.8557715205489755,0.013223469458920736,0.5713758290715883,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,1,1,-1.2802480369298874,1,1,-1.4841262359300234,-0.9984736061356706,-0.8692746861192453,-0.3733687190088217,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,1,1,-0.3023929662984406,1,0,-1.4874502802669807,-0.777901932958771,0.05967074080514,-2.022654187904793,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,1.5718292524118322,1,1,-1.5024084797832884,-0.3952379851040174,-0.12611834457973706,1.7275672321386615,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1.368109446030281,1,1,1.6454615073152428,2.2502323525037133,-0.3119074299646141,0.7625237859795317,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,0.512486259227765,1,1,1.1800953001412255,0.9708990005790908,0.24545982619001705,0.39460625830273816,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,1,0,-0.42462485012737144,1,1,0.5053142997389005,-0.2544991837370187,0.9886161677295253,-1.489808113338402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1.4088534073065913,1,1,-1.4608579255713225,-0.421731292383291,0.570590725613552,1.3283555699238419,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,0,1.4495973685829016,1,1,0.8360567112661487,1.6284227391913373,0.24545982619001705,1.0746193439398461,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,1,0,0,-1.1580161531009565,1,0,-0.5334495555602452,-0.9280159679591513,-1.5659837563125343,-1.144726846000168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1.24587756220135,1,0,0.5053142997389005,1.216309528041138,-0.12611834457973706,0.9629754045068881,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,0,0,-0.46536881140368175,1,1,-1.477478147256109,-0.820873592059541,-0.8692746861192453,-0.5755119123760715,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,1,-1.2802480369298874,1,1,-1.4808021915930663,-0.9984294873891606,-0.49769651534949116,-1.6521992979681592,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.6283446565089229,1,0,-1.509056568457203,-0.8493963616782761,-0.6834856007343683,-0.7108378995675357,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.09867315991688919,1,1,1.183419344478183,0.28807316084334195,-1.008616500157903,-0.5273020294391123,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,1,1,-0.42462485012737144,1,1,-0.2276374765601766,-0.4462613154428683,-0.822827414773026,0.5366985448537757,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9542963467194051,1,1,-0.17611478933733907,-0.7735121176810229,-0.26546015861839484,-0.33023356059154246,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1,0,1,1,-1.2802480369298874,1,0,-1.5157046571311175,-0.998892734227516,-0.5905910580419297,-1.179404130217981,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.5468567339563023,1,0,-0.17445276716886055,-0.5023803610036277,-0.9157219574654646,-0.38267238062823483,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,1.6125732136881425,1,1,1.301422918440166,2.3266460214590867,-0.12611834457973706,0.5874457900505747,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
1,0,1,1,1.5310852911355222,1,0,0.1380074005051227,1.1362340031254319,0.05967074080514,0.3861483841032716,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0,0,0,0,1.368109446030281,1,1,1.273168541576029,1.9022677987790995,-0.5905910580419297,1.5068167155325853,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,-1.0357842692720256,0,1,-1.3328822185984677,-0.9416045418842407,-0.3119074299646141,-0.44779801196412705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0.5532302205040753,1,1,1.509175689499995,1.1862646616678072,-0.17256561592595632,-0.20251966017959802,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.01718523736426863,1,0,-0.07805548139709961,-0.10489251432150379,0.7099325396522097,0.8800882373521163,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.3431369275747509,1,1,0.8227605339183194,-0.0424203692632999,-0.822827414773026,-2.0251915501646325,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.18653456901728277,1,1,0.4687498120323708,0.30602949067292445,0.24545982619001705,-0.5078489187803393,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0,0,1,-0.9950403079957154,1,0,-1.477478147256109,-0.9285233335440167,-0.7763801434268067,0.14848211909826248,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.6125732136881425,1,1,0.22110850892905437,1.2099784879169488,-1.333747399581438,1.0610867452206998,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,1,1,0,1.5718292524118322,0,0,-0.6132266196472196,0.4721145119099361,-1.4266419422738765,0.8623267015332367,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
0,0,1,0,-0.6690886177852331,1,1,0.9922867951031402,-0.3627224689261246,-1.0550637715041224,-1.143035271160275,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1.0014137945434884,0,1,-0.4952230456852367,0.22019646933765935,0.43124891157489414,1.2387021034094967,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,1.368109446030281,1,0,-1.3079518860712882,-0.25771985223225097,-0.49769651534949116,-0.20167387275965137,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,1,-0.46536881140368175,1,0,-1.4641819699082799,-0.8078585618390819,-0.9157219574654646,-1.910164461051888,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,1.368109446030281,1,1,0.04327213690184032,0.9464130962660237,0.6634852683059904,1.2953698605459223,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,-0.6283446565089229,1,1,0.35240826023886646,-0.42387105158902755,0.24545982619001705,0.38107365958359174,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,-0.9950403079957154,1,0,-1.4542098368974081,-0.9457075853096737,0.8957216250370867,-1.8974776497526882,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,-0.22090504374582004,1,0,0.15130357785295148,-0.15706293206961539,0.05967074080514,-1.6505077231282659,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,1,0,0.06430268518835193,1,0,0.7994922235596185,0.3163091586097617,0.5241434542673327,-0.3276961983317025,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,-0.09867315991688919,1,1,1.070401837021636,0.3255961547501233,-1.6588782990049729,-0.23296800729767747,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,0,0,0.02355872391204165,1,1,0.0532442699127125,-0.01672119942120687,0.4776961829211134,-0.47232584714257997,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,1,-0.7505765403378537,1,0,0.14631751134751586,-0.5905957946504344,-1.6124310276587535,-1.2944312193307255,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,1,-0.6690886177852331,1,1,0.4886940780541142,-0.4496143401776306,0.24545982619001705,0.5400816945335623,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,0.6754621043330061,1,0,1.1917294553205762,1.1622861229396053,-0.3119074299646141,0.9282981202890754,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
